,Price,Rooms,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,PI,S,SA,SP,VB,h,t,u,Eastern Metropolitan,Eastern Victoria,Northern Metropolitan,Northern Victoria,South-Eastern Metropolitan,Southern Metropolitan,Western Metropolitan,Western Victoria
37,-0.46930423737499677,0.07064120426974427,0.6680615533288026,0.10099876252678701,-0.8102571959205849,-0.6168549433846501,-0.2295655396792232,-0.1273694134106094,0.7589511716242654,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
38,-0.5463296416299747,0.07064120426974427,0.6680615533288026,0.10099876252678701,0.5956105122631015,0.45856239741762655,-0.34100136787141294,-0.09433976687337978,1.178870041060704,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
39,-0.35376613099252996,0.07064120426974427,0.6680615533288026,0.10099876252678701,-0.8102571959205849,0.45856239741762655,0.5571714073576366,-0.31453741045491057,-0.10713149658838945,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
40,-0.5833610859833294,-0.9592244466839859,0.6680615533288026,-0.9299540094929369,-0.8102571959205849,-0.6168549433846501,0.15711678414767533,-0.4576658787829056,0.28654244350827185,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
41,-0.03973948287608173,0.07064120426974427,0.6680615533288026,0.10099876252678701,0.5956105122631015,3.6848144198244563,0.15711678414767533,0.3570654024687584,-0.36958078998616367,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
42,-0.4381978241181788,1.1005068552234745,0.6680615533288026,2.162904306566235,2.0014782204467876,2.6093970790221794,0.06685376331200162,1.8433994966440912,0.41776709020715896,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
43,-0.38339128647521376,0.07064120426974427,0.6680615533288026,0.10099876252678701,2.0014782204467876,0.45856239741762655,0.09359836207812715,0.5552432816921361,0.41776709020715896,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
44,-0.5241107750179618,0.07064120426974427,0.6680615533288026,0.10099876252678701,0.5956105122631015,0.45856239741762655,-0.05461128941748524,-0.17140894212691557,0.8114410303038202,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
45,-0.783330885491445,0.07064120426974427,0.6680615533288026,-0.9299540094929369,0.5956105122631015,-0.6168549433846501,-0.34545880099910053,-0.44665599660382904,1.2051149704004815,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
46,-0.3611724198632009,0.07064120426974427,0.6680615533288026,0.10099876252678701,0.5956105122631015,-0.6168549433846501,-0.19836350778541006,-0.43564611442475254,-0.10713149658838945,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
47,-0.5685485082419875,0.07064120426974427,0.6680615533288026,0.10099876252678701,-0.8102571959205849,-0.6168549433846501,0.1203429608442527,-0.31453741045491057,0.28654244350827185,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
48,-0.2500780868031367,1.1005068552234745,0.6680615533288026,1.131951534546511,0.5956105122631015,1.5339797382199032,0.1749465166584257,0.048788701454615245,0.28654244350827185,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
49,0.3053935784971845,-0.9592244466839859,-1.1495978314335835,-0.9299540094929369,-0.8102571959205849,-1.6922722841869267,-0.3911474905578984,-0.6558437580062834,-1.6818272569750345,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
50,2.6383745727585333,0.07064120426974427,-1.1495978314335835,0.10099876252678701,0.5956105122631015,-1.6922722841869267,-0.28974088690300565,0.6213025747665953,-1.9442765503728088,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
51,1.1571167986243436,0.07064120426974427,-1.1495978314335835,0.10099876252678701,0.5956105122631015,-1.6922722841869267,-0.3822326243025232,-0.09433976687337978,-1.9442765503728088,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
52,0.5438760801327891,-0.9592244466839859,-1.1495978314335835,-0.9299540094929369,-0.8102571959205849,-1.6922722841869267,-0.38000390773867937,-0.6668536401853599,-1.6818272569750345,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
53,1.8236827969847291,1.1005068552234745,-1.1495978314335835,1.131951534546511,0.5956105122631015,-0.6168549433846501,-0.3543736672544757,0.42312469554321763,-2.2067258437705832,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
54,1.0830539099176342,0.07064120426974427,-1.1495978314335835,0.10099876252678701,0.5956105122631015,-0.6168549433846501,-0.3777751911748356,0.19191716978261028,0.8376859596435976,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
55,1.557056397640575,-0.9592244466839859,-1.1495978314335835,-0.9299540094929369,-0.8102571959205849,-0.6168549433846501,-0.3031131862860684,-0.3805967035293698,-1.6818272569750345,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
56,1.0830539099176342,0.07064120426974427,-1.1495978314335835,0.10099876252678701,0.5956105122631015,-0.6168549433846501,-0.4245782390155553,-0.21544847084322172,-1.6818272569750345,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
57,2.290278995836999,0.07064120426974427,-1.1495978314335835,0.10099876252678701,0.5956105122631015,-0.6168549433846501,-0.3276290684883502,0.43413457772229413,-2.2067258437705832,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
58,0.44611306703993253,0.07064120426974427,-1.1495978314335835,0.10099876252678701,0.5956105122631015,0.45856239741762655,-0.5248704843885261,-0.6228141114690537,0.9426656770027073,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
59,0.3757533227685585,-0.9592244466839859,-1.1495978314335835,-0.9299540094929369,-0.8102571959205849,-1.6922722841869267,-0.3588311003821633,-0.47968564314105866,-1.9442765503728088,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
60,0.7312551885607641,-0.9592244466839859,-1.1495978314335835,-0.9299540094929369,-0.8102571959205849,-1.6922722841869267,-0.3677459666375385,-0.6448338758272067,-1.9442765503728088,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
61,1.379305464744472,0.07064120426974427,-1.1495978314335835,0.10099876252678701,0.5956105122631015,-0.6168549433846501,-0.28974088690300565,0.05979858363369179,-1.6818272569750345,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
62,2.8753758166200036,0.07064120426974427,-1.1495978314335835,0.10099876252678701,0.5956105122631015,-1.6922722841869267,-0.36105981694600714,0.048788701454615245,-1.9442765503728088,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
63,2.564311684051824,1.1005068552234745,-1.1495978314335835,1.131951534546511,2.0014782204467876,-0.6168549433846501,-0.16047532620006552,1.2378559767948816,-1.4193779635772605,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
64,1.527431242157891,0.07064120426974427,-1.1495978314335835,-0.9299540094929369,-0.8102571959205849,-0.6168549433846501,-0.3911474905578984,-0.2044385886641452,-1.6818272569750345,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
65,1.379305464744472,0.07064120426974427,-1.1495978314335835,0.10099876252678701,-0.8102571959205849,-0.6168549433846501,-0.2596532132911144,-0.11635953123153285,-1.9442765503728088,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
66,-0.9277535184695286,-1.9890900976377162,-1.1495978314335835,-1.9609067815126608,-0.8102571959205849,-1.6922722841869267,-0.5248704843885261,-1.1843181026019574,0.15531779680938473,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
67,5.430545477001481,1.1005068552234745,-1.1495978314335835,1.131951534546511,0.5956105122631015,-0.6168549433846501,-0.15713225135429984,0.7203915143782842,-1.4193779635772605,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
68,1.5866815531232588,1.1005068552234745,-1.1495978314335835,0.10099876252678701,0.5956105122631015,-0.6168549433846501,-0.3209429187968188,0.03777881927553871,-2.2067258437705832,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
69,-0.1315774648724015,-0.9592244466839859,-1.1495978314335835,-0.9299540094929369,-0.8102571959205849,-1.6922722841869267,-0.43683618011669617,-0.8099821085133548,-1.9442765503728088,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
70,0.9941784434695827,0.07064120426974427,-1.1495978314335835,0.10099876252678701,0.5956105122631015,0.45856239741762655,-0.36105981694600714,-0.08332988469430323,-1.9442765503728088,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
71,-0.12417117600173055,-1.9890900976377162,-1.1495978314335835,-1.9609067815126608,-0.8102571959205849,-1.6922722841869267,-0.43460746355285235,-0.9641204590204264,-1.6818272569750345,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
72,1.379305464744472,1.1005068552234745,-0.5971719399861916,0.10099876252678701,0.5956105122631015,2.6093970790221794,0.4256771300908527,1.3369449164065705,-0.8944793767817121,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
73,0.9608501435515635,1.1005068552234745,-0.5971719399861916,1.131951534546511,0.5956105122631015,-0.6168549433846501,0.14263012648269066,0.6763519856619781,-1.0257040234805992,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
74,2.623561995017192,2.1303725061772045,-0.5971719399861916,2.162904306566235,3.4073459286304737,2.6093970790221794,0.3766453656862892,0.2579764628570695,-1.4193779635772605,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
75,-0.8048091232163908,-0.9592244466839859,-0.5971719399861916,-0.9299540094929369,-0.8102571959205849,-0.6168549433846501,-0.42680695557939907,-0.8980611659459672,-0.10713149658838945,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
76,-0.3907975753458847,-0.9592244466839859,-0.5971719399861916,-0.9299540094929369,0.5956105122631015,1.5339797382199032,-0.35214495069063195,-0.017270591619843994,1.047645394361817,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
77,1.12749164314166,1.1005068552234745,-0.5971719399861916,1.131951534546511,0.5956105122631015,0.45856239741762655,0.15043063445614394,-0.32554729263398713,0.15531779680938473,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
78,1.527431242157891,1.1005068552234745,-0.5971719399861916,1.131951534546511,0.5956105122631015,0.45856239741762655,0.11588552771656511,1.4250239738391828,1.1526251117209267,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
79,-0.30192210889783333,0.07064120426974427,-0.5971719399861916,0.10099876252678701,-0.8102571959205849,-0.6168549433846501,-0.3242859936425845,-0.11635953123153285,1.2051149704004815,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
80,-1.0055195516115736,-0.9592244466839859,-0.5971719399861916,-0.9299540094929369,-0.8102571959205849,-0.6168549433846501,-0.5248704843885261,-0.8980611659459672,-0.10713149658838945,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
81,-0.8248061031672024,-0.9592244466839859,-0.5971719399861916,-0.9299540094929369,-0.8102571959205849,-0.6168549433846501,-0.5248704843885261,-0.8870512837668907,0.024093150110497646,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
82,1.2311796873310532,1.1005068552234745,-0.5971719399861916,1.131951534546511,0.5956105122631015,0.45856239741762655,0.09471272036004905,1.4360338560182593,-0.8944793767817121,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
83,1.3052425760377626,1.1005068552234745,-0.5971719399861916,1.131951534546511,0.5956105122631015,1.5339797382199032,0.13148654366347168,0.7534211609155138,-1.1569286701794863,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
84,-0.8129560409741288,0.07064120426974427,0.7215221234688729,0.10099876252678701,0.5956105122631015,-0.6168549433846501,-0.13261636915201808,1.105737390645963,1.3363396170993687,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
85,0.675708022030732,2.1303725061772045,0.7215221234688729,2.162904306566235,2.0014782204467876,1.5339797382199032,0.28749670313253733,1.391994327301953,1.0738903237015944,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
86,-0.5167044861472908,-0.9592244466839859,0.7215221234688729,-0.9299540094929369,-0.8102571959205849,0.45856239741762655,-0.19947786606733195,-0.1824188243059921,1.2838497584198139,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
87,0.07579862350638508,0.07064120426974427,0.7215221234688729,0.10099876252678701,-0.8102571959205849,0.45856239741762655,0.038994806263954164,-0.2374682352013748,-0.8944793767817121,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
88,1.0534287544349503,1.1005068552234745,0.7215221234688729,1.131951534546511,2.0014782204467876,4.760231760626732,0.6530062196029199,0.8635199827062792,-0.05464163790883461,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
89,-0.6500176858193679,0.07064120426974427,0.7215221234688729,-0.9299540094929369,-0.8102571959205849,0.45856239741762655,-0.1783050587108159,-0.5237251718573649,-0.23835614328727656,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
90,-0.6055799525953423,0.07064120426974427,0.7215221234688729,0.10099876252678701,-0.8102571959205849,-0.6168549433846501,0.14597320132845634,-0.2044385886641452,-0.23835614328727656,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
91,-0.7240805745260774,-0.9592244466839859,0.7215221234688729,-0.9299540094929369,-0.8102571959205849,-0.6168549433846501,-0.2741398709560991,-0.5347350540364414,0.6277265249253783,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
92,0.3942690449452359,0.07064120426974427,0.7215221234688729,0.10099876252678701,-0.8102571959205849,2.6093970790221794,0.34098590066478845,-1.3164366887508758,-0.2908460019668314,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
93,-0.8277686187154707,-0.9592244466839859,0.7215221234688729,-0.9299540094929369,-0.8102571959205849,-0.6168549433846501,-0.38334698258444505,-0.7219030510807426,0.6802163836049331,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
94,-0.9536755295168768,-0.9592244466839859,0.7215221234688729,-0.9299540094929369,-0.8102571959205849,0.45856239741762655,-0.39671928196750783,-0.9310908124831968,0.41776709020715896,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
95,-1.0040382938374393,-0.9592244466839859,0.7215221234688729,-0.9299540094929369,-0.8102571959205849,-0.6168549433846501,-0.5248704843885261,-0.8430117550505845,0.024093150110497646,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
96,-0.3315472643805171,1.1005068552234745,0.7215221234688729,1.131951534546511,-0.8102571959205849,0.45856239741762655,0.3053264356432877,-0.1273694134106094,-0.36958078998616367,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
97,-0.501891908405949,0.07064120426974427,0.7215221234688729,0.10099876252678701,0.5956105122631015,-0.6168549433846501,-0.4479797629359151,-0.006260709440767454,1.3100946877595911,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
98,-0.9210878584859247,-0.9592244466839859,0.7215221234688729,-0.9299540094929369,-0.8102571959205849,-0.6168549433846501,-0.3722033997652261,-0.710893168901666,0.6802163836049331,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
99,-0.5789173126609268,0.07064120426974427,0.7215221234688729,0.10099876252678701,-0.8102571959205849,0.45856239741762655,0.15043063445614394,-0.6007943471109006,-0.36958078998616367,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
100,-0.7240805745260774,-0.9592244466839859,0.7215221234688729,-0.9299540094929369,0.5956105122631015,-0.6168549433846501,-0.329857785052194,-0.7219030510807426,1.2838497584198139,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
101,-0.3389535532511881,0.07064120426974427,0.7215221234688729,0.10099876252678701,0.5956105122631015,0.45856239741762655,0.0701968381577673,-0.06131012033615015,0.024093150110497646,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
102,-0.72852434784848,0.07064120426974427,0.7215221234688729,0.10099876252678701,0.5956105122631015,-0.6168549433846501,-0.29642703659453706,-0.31453741045491057,1.1263801823811492,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
103,-0.3137721710909068,-0.9592244466839859,0.7215221234688729,-0.9299540094929369,0.5956105122631015,-0.6168549433846501,0.22732135590875488,-0.4576658787829056,-0.36958078998616367,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
104,-0.501891908405949,0.07064120426974427,0.7215221234688729,0.10099876252678701,0.5956105122631015,-0.6168549433846501,-0.44686540465399327,-1.52562445015333,1.3100946877595911,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
105,-0.7898484196976354,-0.9592244466839859,0.7215221234688729,-0.9299540094929369,-0.8102571959205849,-0.6168549433846501,-0.35325930897255386,-0.5567548183945945,0.8376859596435976,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
106,0.023954601411688432,2.1303725061772045,0.2403769922082411,2.162904306566235,2.0014782204467876,4.760231760626732,0.13482961850923736,1.204826330257652,0.024093150110497646,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
107,-0.42634776192510526,0.07064120426974427,0.2403769922082411,0.10099876252678701,-0.8102571959205849,0.45856239741762655,0.0690824798758454,-0.2704978817386044,0.15531779680938473,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
108,-0.9596005606134136,-0.9592244466839859,0.2403769922082411,-0.9299540094929369,-0.8102571959205849,-0.6168549433846501,-0.43906489668053994,-0.710893168901666,1.178870041060704,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
109,-0.5715110237902559,0.07064120426974427,0.2403769922082411,0.10099876252678701,-0.8102571959205849,0.45856239741762655,0.0701968381577673,0.2799962272152226,0.07658300879005249,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
110,-0.5167044861472908,0.07064120426974427,0.2403769922082411,0.10099876252678701,0.5956105122631015,-0.6168549433846501,-0.5248704843885261,-0.1273694134106094,1.2576048290800363,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
111,-0.7122305123330039,0.07064120426974427,0.2403769922082411,0.10099876252678701,-0.8102571959205849,-0.6168549433846501,-0.15936096791814364,-0.2594879995595279,0.15531779680938473,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
112,-0.5315170638886327,0.07064120426974427,0.2403769922082411,0.10099876252678701,-0.8102571959205849,1.5339797382199032,0.07688298784929869,-0.28150776391768095,-0.10713149658838945,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
113,-0.2871095311564914,1.1005068552234745,0.2403769922082411,0.10099876252678701,-0.8102571959205849,2.6093970790221794,0.09805579520581474,0.30201599157337566,0.024093150110497646,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
114,-0.5833610859833294,0.07064120426974427,0.2403769922082411,0.10099876252678701,0.5956105122631015,0.45856239741762655,-0.3343152181798816,-0.35857693917121675,1.2576048290800363,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
